school_id,class_id,section_id,student_id,treatment,test_score_endline
4.0,2.0,2.0,20.0,Control,61.878056
4.0,2.0,2.0,21.0,Control,71.49611
4.0,2.0,2.0,22.0,Control,52.743263
4.0,2.0,2.0,23.0,Control,70.06124
4.0,2.0,2.0,24.0,Control,35.72629
4.0,2.0,2.0,25.0,Control,77.987076
4.0,2.0,2.0,26.0,Control,52.850544
4.0,2.0,2.0,27.0,Control,52.575275
4.0,2.0,2.0,28.0,Control,70.931404
4.0,2.0,2.0,29.0,Control,54.509457
4.0,2.0,2.0,30.0,Control,64.499504
4.0,2.0,2.0,31.0,Control,75.47154
4.0,2.0,2.0,32.0,Control,45.55052
4.0,2.0,2.0,33.0,Control,54.141373
4.0,2.0,2.0,34.0,Control,53.72632
4.0,2.0,2.0,35.0,Control,63.358288
4.0,2.0,2.0,36.0,Control,70.23418
4.0,2.0,2.0,37.0,Control,58.149433
4.0,2.0,2.0,38.0,Control,59.083595
5.0,1.0,1.0,1.0,T2,106.190544
5.0,1.0,1.0,2.0,T1,72.83897
5.0,1.0,1.0,3.0,T2,61.265045
5.0,1.0,1.0,4.0,T1,80.720245
5.0,1.0,1.0,5.0,T1,71.44708
5.0,1.0,1.0,6.0,T2,78.014694
5.0,1.0,1.0,7.0,T1,67.60128
5.0,1.0,1.0,8.0,T1,86.34898
5.0,1.0,1.0,9.0,T2,70.668465
5.0,1.0,1.0,10.0,T2,71.60234
5.0,1.0,1.0,11.0,T2,86.73729
5.0,1.0,1.0,12.0,T1,66.87151
5.0,1.0,1.0,13.0,T1,71.02121
5.0,1.0,1.0,14.0,T2,67.33798
5.0,1.0,1.0,15.0,T1,54.132923
5.0,1.0,1.0,16.0,T1,72.64082
5.0,1.0,1.0,17.0,T1,83.41693
5.0,1.0,1.0,18.0,T1,87.52852
5.0,1.0,1.0,19.0,T2,89.22972
5.0,1.0,1.0,20.0,T2,70.73246
5.0,1.0,1.0,21.0,T2,76.89167
5.0,1.0,1.0,22.0,T2,74.49783
5.0,1.0,1.0,23.0,T1,81.75436
5.0,1.0,1.0,24.0,T1,78.445694
5.0,1.0,1.0,25.0,T2,70.22649
5.0,1.0,1.0,26.0,T1,76.54793
5.0,1.0,1.0,27.0,T2,75.65068
5.0,1.0,1.0,28.0,T2,58.22466
5.0,1.0,1.0,29.0,T2,83.38348
5.0,1.0,1.0,30.0,T1,90.24371
5.0,1.0,1.0,31.0,T1,69.1925
5.0,1.0,1.0,32.0,T2,75.04899
5.0,1.0,1.0,33.0,T2,72.7075
5.0,1.0,1.0,34.0,T1,71.31981
5.0,1.0,1.0,35.0,T2,92.25266
5.0,1.0,1.0,36.0,T2,67.445656
5.0,1.0,1.0,37.0,T2,73.626785
5.0,1.0,2.0,1.0,Control,53.925064
5.0,1.0,2.0,2.0,Control,64.12002
5.0,1.0,2.0,3.0,Control,64.932915
5.0,1.0,2.0,4.0,Control,83.21551
5.0,1.0,2.0,5.0,Control,57.720432
5.0,1.0,2.0,6.0,Control,49.040806
5.0,1.0,2.0,7.0,Control,51.40559
5.0,1.0,2.0,8.0,Control,60.193306
5.0,1.0,2.0,9.0,Control,41.575405
5.0,1.0,2.0,10.0,Control,55.521152
5.0,1.0,2.0,11.0,Control,61.41808
5.0,1.0,2.0,12.0,Control,53.161633
5.0,1.0,2.0,13.0,Control,67.54654
5.0,1.0,2.0,14.0,Control,59.487938
5.0,1.0,2.0,15.0,Control,59.76718
5.0,1.0,2.0,16.0,Control,56.50977
5.0,1.0,2.0,17.0,Control,64.74396
5.0,1.0,2.0,18.0,Control,51.631622
5.0,1.0,2.0,19.0,Control,51.453297
5.0,1.0,2.0,20.0,Control,62.790405
5.0,1.0,2.0,21.0,Control,65.58692
5.0,1.0,2.0,22.0,Control,58.251144
5.0,1.0,2.0,23.0,Control,59.249847
5.0,1.0,2.0,24.0,Control,58.331882
5.0,1.0,2.0,25.0,Control,47.397503
5.0,1.0,2.0,26.0,Control,59.272423
5.0,1.0,2.0,27.0,Control,69.53099
5.0,1.0,2.0,28.0,Control,49.32258
5.0,1.0,2.0,29.0,Control,53.42586
5.0,1.0,2.0,30.0,Control,70.222725
5.0,1.0,2.0,31.0,Control,52.856113
5.0,1.0,2.0,32.0,Control,41.6115
5.0,1.0,2.0,33.0,Control,62.262066
5.0,1.0,2.0,34.0,Control,45.81305
5.0,1.0,2.0,35.0,Control,64.27404
5.0,1.0,2.0,36.0,Control,48.172203
5.0,1.0,2.0,37.0,Control,56.487843
5.0,1.0,2.0,38.0,Control,68.994804
5.0,2.0,1.0,1.0,T1,59.08893
5.0,2.0,1.0,2.0,T2,80.87944
5.0,2.0,1.0,3.0,T2,56.397728
5.0,2.0,1.0,4.0,T2,95.08008
5.0,2.0,1.0,5.0,T2,61.345596
5.0,2.0,1.0,6.0,T1,73.10262
5.0,2.0,1.0,7.0,T1,65.58227
5.0,2.0,1.0,8.0,T2,86.33577
5.0,2.0,1.0,9.0,T2,88.36148
5.0,2.0,1.0,10.0,T2,81.841835
5.0,2.0,1.0,11.0,T2,36.590694
5.0,2.0,1.0,12.0,T2,56.63307
5.0,2.0,1.0,13.0,T1,57.479145
5.0,2.0,1.0,14.0,T1,74.136154
5.0,2.0,1.0,15.0,T2,68.34111
5.0,2.0,1.0,16.0,T2,79.995895
5.0,2.0,1.0,17.0,T1,81.34621
5.0,2.0,1.0,18.0,T1,64.776474
5.0,2.0,1.0,19.0,T2,81.7883
5.0,2.0,1.0,20.0,T2,63.970886
5.0,2.0,1.0,21.0,T2,62.697536
5.0,2.0,1.0,22.0,T1,62.75505
5.0,2.0,1.0,23.0,T1,74.95201
5.0,2.0,1.0,24.0,T2,65.21649
5.0,2.0,1.0,25.0,T2,72.58442
5.0,2.0,1.0,26.0,T1,80.215096
5.0,2.0,1.0,27.0,T2,83.93995
5.0,2.0,1.0,28.0,T1,71.94173
5.0,2.0,1.0,29.0,T2,81.28511
5.0,2.0,1.0,30.0,T1,66.04559
5.0,2.0,1.0,31.0,T1,62.244274
5.0,2.0,1.0,32.0,T1,71.64985
5.0,2.0,1.0,33.0,T2,68.1586
5.0,2.0,1.0,34.0,T1,71.54129
5.0,2.0,1.0,35.0,T2,68.67877
5.0,2.0,1.0,36.0,T1,57.366257
5.0,2.0,1.0,37.0,T1,67.465645
5.0,2.0,2.0,1.0,Control,69.9084
5.0,2.0,2.0,2.0,Control,63.505676
5.0,2.0,2.0,3.0,Control,56.3337
5.0,2.0,2.0,4.0,Control,65.324196
5.0,2.0,2.0,5.0,Control,72.85052
5.0,2.0,2.0,6.0,Control,43.97543
5.0,2.0,2.0,7.0,Control,62.04207
5.0,2.0,2.0,8.0,Control,61.225807
5.0,2.0,2.0,9.0,Control,44.384705
5.0,2.0,2.0,10.0,Control,53.464676
5.0,2.0,2.0,11.0,Control,42.823112
5.0,2.0,2.0,12.0,Control,65.7571
5.0,2.0,2.0,13.0,Control,44.851353
5.0,2.0,2.0,14.0,Control,36.59567
5.0,2.0,2.0,15.0,Control,56.452084
5.0,2.0,2.0,16.0,Control,71.87448
5.0,2.0,2.0,17.0,Control,65.01865
5.0,2.0,2.0,18.0,Control,56.15923
5.0,2.0,2.0,19.0,Control,51.635506
5.0,2.0,2.0,20.0,Control,42.38157
5.0,2.0,2.0,21.0,Control,78.45113
5.0,2.0,2.0,22.0,Control,48.749554
5.0,2.0,2.0,23.0,Control,81.98717
5.0,2.0,2.0,24.0,Control,67.60614
5.0,2.0,2.0,25.0,Control,49.871994
5.0,2.0,2.0,26.0,Control,51.825905
5.0,2.0,2.0,27.0,Control,51.045555
5.0,2.0,2.0,28.0,Control,57.760357
5.0,2.0,2.0,29.0,Control,45.63408
5.0,2.0,2.0,30.0,Control,56.559547
5.0,2.0,2.0,31.0,Control,48.12531
5.0,2.0,2.0,32.0,Control,60.973095
5.0,2.0,2.0,33.0,Control,58.712658
5.0,2.0,2.0,34.0,Control,53.985653
5.0,2.0,2.0,35.0,Control,59.44132
5.0,2.0,2.0,36.0,Control,74.93851
5.0,2.0,2.0,37.0,Control,55.38248
5.0,2.0,2.0,38.0,Control,56.691975
6.0,1.0,1.0,1.0,T2,64.422424
6.0,1.0,1.0,2.0,T1,69.63007
6.0,1.0,1.0,3.0,T2,107.15103
6.0,1.0,1.0,4.0,T2,46.127186
6.0,1.0,1.0,5.0,T2,87.08758
6.0,1.0,1.0,6.0,T1,51.450996
6.0,1.0,1.0,7.0,T2,105.16344
6.0,1.0,1.0,8.0,T2,62.791985
6.0,1.0,1.0,9.0,T2,55.550434
6.0,1.0,1.0,10.0,T1,48.49567
6.0,1.0,1.0,11.0,T1,66.915085
6.0,1.0,1.0,12.0,T1,73.86081
6.0,1.0,1.0,13.0,T2,42.969276
6.0,1.0,1.0,14.0,T1,54.54223
6.0,1.0,1.0,15.0,T2,80.86499
6.0,1.0,1.0,16.0,T1,62.225685
6.0,1.0,1.0,17.0,T2,65.18437
6.0,1.0,1.0,18.0,T2,69.281906
6.0,1.0,1.0,19.0,T2,64.50706
6.0,1.0,1.0,20.0,T1,92.11208
6.0,1.0,1.0,21.0,T2,56.47291
6.0,1.0,1.0,22.0,T1,56.6587
6.0,1.0,1.0,23.0,T1,86.032776
6.0,1.0,1.0,24.0,T1,54.313553
6.0,1.0,1.0,25.0,T1,54.122738
6.0,1.0,1.0,26.0,T1,69.184494
6.0,1.0,1.0,27.0,T1,68.44327
6.0,1.0,1.0,28.0,T2,60.15986
6.0,1.0,1.0,29.0,T1,53.57657
6.0,1.0,1.0,30.0,T2,72.9507
6.0,1.0,1.0,31.0,T2,87.17849
6.0,1.0,1.0,32.0,T1,64.75388
6.0,1.0,1.0,33.0,T2,92.54332
6.0,1.0,1.0,34.0,T1,78.75541
6.0,1.0,1.0,35.0,T2,60.622574
6.0,1.0,1.0,36.0,T2,80.06724
6.0,1.0,1.0,37.0,T2,68.39963
6.0,1.0,2.0,1.0,Control,60.00574
6.0,1.0,2.0,2.0,Control,65.37344
6.0,1.0,2.0,3.0,Control,60.03586
6.0,1.0,2.0,4.0,Control,69.05486
6.0,1.0,2.0,5.0,Control,62.076042
6.0,1.0,2.0,6.0,Control,70.37261
6.0,1.0,2.0,7.0,Control,54.96158
6.0,1.0,2.0,8.0,Control,37.05199
6.0,1.0,2.0,9.0,Control,76.0865
6.0,1.0,2.0,10.0,Control,70.87478
6.0,1.0,2.0,11.0,Control,61.947784
6.0,1.0,2.0,12.0,Control,75.90083
6.0,1.0,2.0,13.0,Control,67.69147
6.0,1.0,2.0,14.0,Control,53.707893
6.0,1.0,2.0,15.0,Control,47.423893
6.0,1.0,2.0,16.0,Control,42.18136
6.0,1.0,2.0,17.0,Control,64.19501
6.0,1.0,2.0,18.0,Control,64.07044
6.0,1.0,2.0,19.0,Control,33.269245
6.0,1.0,2.0,20.0,Control,68.40358
6.0,1.0,2.0,21.0,Control,49.721676
6.0,1.0,2.0,22.0,Control,53.719124
6.0,1.0,2.0,23.0,Control,38.80453
6.0,1.0,2.0,24.0,Control,57.78774
6.0,1.0,2.0,25.0,Control,54.185814
6.0,1.0,2.0,26.0,Control,62.155247
6.0,1.0,2.0,27.0,Control,87.98448
6.0,1.0,2.0,28.0,Control,47.291073
6.0,1.0,2.0,29.0,Control,57.877052
6.0,1.0,2.0,30.0,Control,48.5725
6.0,1.0,2.0,31.0,Control,68.00065
6.0,1.0,2.0,32.0,Control,57.105026
6.0,1.0,2.0,33.0,Control,55.790073
6.0,1.0,2.0,34.0,Control,53.208885
6.0,1.0,2.0,35.0,Control,38.00281
6.0,1.0,2.0,36.0,Control,56.56346
6.0,1.0,2.0,37.0,Control,56.341984
6.0,1.0,2.0,38.0,Control,61.321186
6.0,2.0,1.0,1.0,T2,94.34057
6.0,2.0,1.0,2.0,T1,68.52571
6.0,2.0,1.0,3.0,T2,59.623936
6.0,2.0,1.0,4.0,T2,84.10999
6.0,2.0,1.0,5.0,T1,85.97133
6.0,2.0,1.0,6.0,T2,54.298687
6.0,2.0,1.0,7.0,T2,64.845474
6.0,2.0,1.0,8.0,T2,65.986496
6.0,2.0,1.0,9.0,T2,66.17372
6.0,2.0,1.0,10.0,T1,78.68617
6.0,2.0,1.0,11.0,T1,50.873486
6.0,2.0,1.0,12.0,T2,53.902264
6.0,2.0,1.0,13.0,T2,41.487514
6.0,2.0,1.0,14.0,T2,66.64081
6.0,2.0,1.0,15.0,T1,49.674923
6.0,2.0,1.0,16.0,T1,78.314026
6.0,2.0,1.0,17.0,T1,60.794014
6.0,2.0,1.0,18.0,T2,44.93476
6.0,2.0,1.0,19.0,T1,59.19031
6.0,2.0,1.0,20.0,T1,60.539383
6.0,2.0,1.0,21.0,T2,84.44806
6.0,2.0,1.0,22.0,T1,49.221046
6.0,2.0,1.0,23.0,T2,64.12363
6.0,2.0,1.0,24.0,T2,56.776314
6.0,2.0,1.0,25.0,T2,78.7759
6.0,2.0,1.0,26.0,T2,71.99908
6.0,2.0,1.0,27.0,T2,59.185753
6.0,2.0,1.0,28.0,T2,51.932198
6.0,2.0,1.0,29.0,T1,47.752323
6.0,2.0,1.0,30.0,T1,67.74367
6.0,2.0,1.0,31.0,T2,49.983616
6.0,2.0,1.0,32.0,T1,83.89397
6.0,2.0,1.0,33.0,T1,64.06285
6.0,2.0,1.0,34.0,T1,72.250916
6.0,2.0,1.0,35.0,T2,60.997684
6.0,2.0,1.0,36.0,T1,54.891243
6.0,2.0,1.0,37.0,T1,76.94313
6.0,2.0,2.0,1.0,Control,44.600082
6.0,2.0,2.0,2.0,Control,54.791473
6.0,2.0,2.0,3.0,Control,49.069202
6.0,2.0,2.0,4.0,Control,61.71366
6.0,2.0,2.0,5.0,Control,59.199036
6.0,2.0,2.0,6.0,Control,47.01295
6.0,2.0,2.0,7.0,Control,60.216244
6.0,2.0,2.0,8.0,Control,63.12352
6.0,2.0,2.0,9.0,Control,69.500946
6.0,2.0,2.0,10.0,Control,48.129486
6.0,2.0,2.0,11.0,Control,58.95132
6.0,2.0,2.0,12.0,Control,65.36444
6.0,2.0,2.0,13.0,Control,56.007435
6.0,2.0,2.0,14.0,Control,42.395107
6.0,2.0,2.0,15.0,Control,75.277824
6.0,2.0,2.0,16.0,Control,42.207928
6.0,2.0,2.0,17.0,Control,68.98835
6.0,2.0,2.0,18.0,Control,45.771423
6.0,2.0,2.0,19.0,Control,55.154163
6.0,2.0,2.0,20.0,Control,45.232056
6.0,2.0,2.0,21.0,Control,44.076572
6.0,2.0,2.0,22.0,Control,42.93439
6.0,2.0,2.0,23.0,Control,50.484756
6.0,2.0,2.0,24.0,Control,46.09669
6.0,2.0,2.0,25.0,Control,36.320194
6.0,2.0,2.0,26.0,Control,48.01044
6.0,2.0,2.0,27.0,Control,62.38049
6.0,2.0,2.0,28.0,Control,45.672855
6.0,2.0,2.0,29.0,Control,51.51752
6.0,2.0,2.0,30.0,Control,68.14197
6.0,2.0,2.0,31.0,Control,35.604942
6.0,2.0,2.0,32.0,Control,36.87822
6.0,2.0,2.0,33.0,Control,69.45839
6.0,2.0,2.0,34.0,Control,55.221474
6.0,2.0,2.0,35.0,Control,63.735386
6.0,2.0,2.0,36.0,Control,69.97523
6.0,2.0,2.0,37.0,Control,55.279476
6.0,2.0,2.0,38.0,Control,56.0953
7.0,1.0,1.0,1.0,T1,69.232635
7.0,1.0,1.0,2.0,T2,63.22506
7.0,1.0,1.0,3.0,T2,39.009384
7.0,1.0,1.0,4.0,T2,69.39526
7.0,1.0,1.0,5.0,T1,56.309334
7.0,1.0,1.0,6.0,T2,68.14577
7.0,1.0,1.0,7.0,T2,67.95237
7.0,1.0,1.0,8.0,T2,59.114365
7.0,1.0,1.0,9.0,T2,87.54592
7.0,1.0,1.0,10.0,T1,66.4782
7.0,1.0,1.0,11.0,T2,71.20276
7.0,1.0,1.0,12.0,T1,61.966934
7.0,1.0,1.0,13.0,T2,81.84592
7.0,1.0,1.0,14.0,T1,53.13603
7.0,1.0,1.0,15.0,T1,61.479343
7.0,1.0,1.0,16.0,T1,55.927773
7.0,1.0,1.0,17.0,T2,87.400925
7.0,1.0,1.0,18.0,T1,75.68962
7.0,1.0,1.0,19.0,T1,77.042274
7.0,1.0,1.0,20.0,T1,51.01333
7.0,1.0,1.0,21.0,T2,74.090164
7.0,1.0,1.0,22.0,T1,58.649925
7.0,1.0,1.0,23.0,T2,69.88986
7.0,1.0,1.0,24.0,T2,37.931343
7.0,1.0,1.0,25.0,T1,49.811184
7.0,1.0,1.0,26.0,T1,88.11751
7.0,1.0,1.0,27.0,T2,66.70696
7.0,1.0,1.0,28.0,T2,73.56912
7.0,1.0,1.0,29.0,T1,66.66842
7.0,1.0,1.0,30.0,T2,64.616776
7.0,1.0,1.0,31.0,T2,55.91295
7.0,1.0,1.0,32.0,T1,42.606667
7.0,1.0,1.0,33.0,T1,79.290085
7.0,1.0,1.0,34.0,T1,88.15828
7.0,1.0,1.0,35.0,T2,80.75333
7.0,1.0,1.0,36.0,T2,33.11787
7.0,1.0,1.0,37.0,T2,73.245605
7.0,1.0,2.0,1.0,Control,59.88656
7.0,1.0,2.0,2.0,Control,54.485973
7.0,1.0,2.0,3.0,Control,40.051155
7.0,1.0,2.0,4.0,Control,50.516678
7.0,1.0,2.0,5.0,Control,51.58401
7.0,1.0,2.0,6.0,Control,56.994404
7.0,1.0,2.0,7.0,Control,69.19168
7.0,1.0,2.0,8.0,Control,69.52411
7.0,1.0,2.0,9.0,Control,54.965908
7.0,1.0,2.0,10.0,Control,42.798874
7.0,1.0,2.0,11.0,Control,56.21155
7.0,1.0,2.0,12.0,Control,55.775898
7.0,1.0,2.0,13.0,Control,47.997482
7.0,1.0,2.0,14.0,Control,54.980564
7.0,1.0,2.0,15.0,Control,48.752155
7.0,1.0,2.0,16.0,Control,57.44009
7.0,1.0,2.0,17.0,Control,64.54521
7.0,1.0,2.0,18.0,Control,74.35736
7.0,1.0,2.0,19.0,Control,38.484715
7.0,1.0,2.0,20.0,Control,34.521805
7.0,1.0,2.0,21.0,Control,68.085724
7.0,1.0,2.0,22.0,Control,68.993904
7.0,1.0,2.0,23.0,Control,81.599785
7.0,1.0,2.0,24.0,Control,63.212353
7.0,1.0,2.0,25.0,Control,58.472607
7.0,1.0,2.0,26.0,Control,71.00217
7.0,1.0,2.0,27.0,Control,80.735306
7.0,1.0,2.0,28.0,Control,57.967945
7.0,1.0,2.0,29.0,Control,55.511147
7.0,1.0,2.0,30.0,Control,66.02566
7.0,1.0,2.0,31.0,Control,78.78369
7.0,1.0,2.0,32.0,Control,58.58276
7.0,1.0,2.0,33.0,Control,50.630135
7.0,1.0,2.0,34.0,Control,62.38061
7.0,1.0,2.0,35.0,Control,68.64611
7.0,1.0,2.0,36.0,Control,43.826355
7.0,1.0,2.0,37.0,Control,62.40159
7.0,1.0,2.0,38.0,Control,65.73836
7.0,2.0,1.0,1.0,T2,78.13476
7.0,2.0,1.0,2.0,T2,85.49376
7.0,2.0,1.0,3.0,T1,48.22181
7.0,2.0,1.0,4.0,T1,58.589912
7.0,2.0,1.0,5.0,T2,79.449196
7.0,2.0,1.0,6.0,T1,46.14801
7.0,2.0,1.0,7.0,T2,86.70227
7.0,2.0,1.0,8.0,T1,60.523094
7.0,2.0,1.0,9.0,T2,84.63661
7.0,2.0,1.0,10.0,T2,77.82623
7.0,2.0,1.0,11.0,T1,68.6152
7.0,2.0,1.0,12.0,T1,52.809475
7.0,2.0,1.0,13.0,T1,37.132927
7.0,2.0,1.0,14.0,T2,65.33397
7.0,2.0,1.0,15.0,T1,93.37858
7.0,2.0,1.0,16.0,T1,60.995235
7.0,2.0,1.0,17.0,T1,79.956314
7.0,2.0,1.0,18.0,T2,58.035122
7.0,2.0,1.0,19.0,T2,69.38934
7.0,2.0,1.0,20.0,T2,62.884018
7.0,2.0,1.0,21.0,T2,60.12329
7.0,2.0,1.0,22.0,T2,47.60837
7.0,2.0,1.0,23.0,T2,58.996796
7.0,2.0,1.0,24.0,T1,72.08589
7.0,2.0,1.0,25.0,T2,77.04234
7.0,2.0,1.0,26.0,T2,67.28658
7.0,2.0,1.0,27.0,T1,76.58464
7.0,2.0,1.0,28.0,T1,65.706116
7.0,2.0,1.0,29.0,T1,66.02296
7.0,2.0,1.0,30.0,T1,75.47895
7.0,2.0,1.0,31.0,T2,85.51952
7.0,2.0,1.0,32.0,T1,68.796295
7.0,2.0,1.0,33.0,T2,87.690315
7.0,2.0,1.0,34.0,T2,72.21196
7.0,2.0,1.0,35.0,T1,82.92551
7.0,2.0,1.0,36.0,T2,68.946434
7.0,2.0,1.0,37.0,T2,69.761696
7.0,2.0,2.0,1.0,Control,47.58304
7.0,2.0,2.0,2.0,Control,38.98147
7.0,2.0,2.0,3.0,Control,59.21405
7.0,2.0,2.0,4.0,Control,70.06304
7.0,2.0,2.0,5.0,Control,58.41356
7.0,2.0,2.0,6.0,Control,63.70474
7.0,2.0,2.0,7.0,Control,55.97364
7.0,2.0,2.0,8.0,Control,64.76007
7.0,2.0,2.0,9.0,Control,72.92612
7.0,2.0,2.0,10.0,Control,41.67298
7.0,2.0,2.0,11.0,Control,64.13201
7.0,2.0,2.0,12.0,Control,57.3618
7.0,2.0,2.0,13.0,Control,47.89621
7.0,2.0,2.0,14.0,Control,70.64661
7.0,2.0,2.0,15.0,Control,61.073288
7.0,2.0,2.0,16.0,Control,58.2449
7.0,2.0,2.0,17.0,Control,44.75652
7.0,2.0,2.0,18.0,Control,68.71489
7.0,2.0,2.0,19.0,Control,58.765484
7.0,2.0,2.0,20.0,Control,44.8943
7.0,2.0,2.0,21.0,Control,63.849907
7.0,2.0,2.0,22.0,Control,39.421143
7.0,2.0,2.0,23.0,Control,55.917946
7.0,2.0,2.0,24.0,Control,59.64806
7.0,2.0,2.0,25.0,Control,47.21561
7.0,2.0,2.0,26.0,Control,46.82415
7.0,2.0,2.0,27.0,Control,48.008057
7.0,2.0,2.0,28.0,Control,40.2403
7.0,2.0,2.0,29.0,Control,61.136955
7.0,2.0,2.0,30.0,Control,46.893284
7.0,2.0,2.0,31.0,Control,45.520897
7.0,2.0,2.0,32.0,Control,72.90888
7.0,2.0,2.0,33.0,Control,56.602905
7.0,2.0,2.0,34.0,Control,49.36435
7.0,2.0,2.0,35.0,Control,69.83494
7.0,2.0,2.0,36.0,Control,64.724464
7.0,2.0,2.0,37.0,Control,52.655914
7.0,2.0,2.0,38.0,Control,82.850075
8.0,1.0,1.0,1.0,T1,77.65219
8.0,1.0,1.0,2.0,T2,59.970196
8.0,1.0,1.0,3.0,T1,61.346527
8.0,1.0,1.0,4.0,T1,72.82803
8.0,1.0,1.0,5.0,T2,68.23584
8.0,1.0,1.0,6.0,T2,63.59198
8.0,1.0,1.0,7.0,T1,51.726963
8.0,1.0,1.0,8.0,T2,52.07657
8.0,1.0,1.0,9.0,T1,62.425205
8.0,1.0,1.0,10.0,T1,57.154243
8.0,1.0,1.0,11.0,T2,90.605995
8.0,1.0,1.0,12.0,T2,86.63911
8.0,1.0,1.0,13.0,T2,72.56529
8.0,1.0,1.0,14.0,T2,41.801895
8.0,1.0,1.0,15.0,T1,53.36661
8.0,1.0,1.0,16.0,T2,80.75699
8.0,1.0,1.0,17.0,T2,80.62444
8.0,1.0,1.0,18.0,T1,63.797066
8.0,1.0,1.0,19.0,T1,67.983536
8.0,1.0,1.0,20.0,T1,56.05755
8.0,1.0,1.0,21.0,T1,69.99841
8.0,1.0,1.0,22.0,T2,79.52303
8.0,1.0,1.0,23.0,T2,68.49788
8.0,1.0,1.0,24.0,T1,89.15694
8.0,1.0,1.0,25.0,T2,58.620853
8.0,1.0,1.0,26.0,T1,86.95442
8.0,1.0,1.0,27.0,T2,49.502323
8.0,1.0,1.0,28.0,T2,62.134262
8.0,1.0,1.0,29.0,T2,69.8311
8.0,1.0,1.0,30.0,T1,71.523285
8.0,1.0,1.0,31.0,T2,70.812126
8.0,1.0,1.0,32.0,T2,79.80191
8.0,1.0,1.0,33.0,T1,62.707043
8.0,1.0,1.0,34.0,T1,61.33872
8.0,1.0,1.0,35.0,T1,56.230927
8.0,1.0,1.0,36.0,T2,70.58339
8.0,1.0,1.0,37.0,T2,81.7216
8.0,1.0,2.0,1.0,Control,62.2876
8.0,1.0,2.0,2.0,Control,54.321274
8.0,1.0,2.0,3.0,Control,39.932594
8.0,1.0,2.0,4.0,Control,55.06539
8.0,1.0,2.0,5.0,Control,43.081947
8.0,1.0,2.0,6.0,Control,69.95089
8.0,1.0,2.0,7.0,Control,58.819588
8.0,1.0,2.0,8.0,Control,54.93604
8.0,1.0,2.0,9.0,Control,62.660275
8.0,1.0,2.0,10.0,Control,34.175053
8.0,1.0,2.0,11.0,Control,39.859615
8.0,1.0,2.0,12.0,Control,54.055
8.0,1.0,2.0,13.0,Control,62.48895
8.0,1.0,2.0,14.0,Control,68.86349
8.0,1.0,2.0,15.0,Control,59.256218
8.0,1.0,2.0,16.0,Control,48.979275
8.0,1.0,2.0,17.0,Control,53.457706
8.0,1.0,2.0,18.0,Control,49.31112
8.0,1.0,2.0,19.0,Control,38.216324
8.0,1.0,2.0,20.0,Control,56.266644
8.0,1.0,2.0,21.0,Control,38.671528
8.0,1.0,2.0,22.0,Control,52.756344
8.0,1.0,2.0,23.0,Control,43.22048
8.0,1.0,2.0,24.0,Control,44.760418
8.0,1.0,2.0,25.0,Control,69.71249
8.0,1.0,2.0,26.0,Control,30.999231
8.0,1.0,2.0,27.0,Control,60.325397
8.0,1.0,2.0,28.0,Control,64.69997
8.0,1.0,2.0,29.0,Control,59.543346
8.0,1.0,2.0,30.0,Control,54.088486
8.0,1.0,2.0,31.0,Control,49.608627
8.0,1.0,2.0,32.0,Control,60.295387
8.0,1.0,2.0,33.0,Control,34.881256
8.0,1.0,2.0,34.0,Control,58.084133
8.0,1.0,2.0,35.0,Control,57.987324
8.0,1.0,2.0,36.0,Control,62.294296
8.0,1.0,2.0,37.0,Control,47.84987
8.0,1.0,2.0,38.0,Control,52.12325
8.0,2.0,1.0,1.0,T2,56.09738
8.0,2.0,1.0,2.0,T1,64.40991
8.0,2.0,1.0,3.0,T1,68.94513
8.0,2.0,1.0,4.0,T1,61.81385
8.0,2.0,1.0,5.0,T2,73.038795
8.0,2.0,1.0,6.0,T1,69.569275
8.0,2.0,1.0,7.0,T2,69.2145
8.0,2.0,1.0,8.0,T1,60.149155
8.0,2.0,1.0,9.0,T2,73.48013
8.0,2.0,1.0,10.0,T2,99.85242
8.0,2.0,1.0,11.0,T2,63.699196
8.0,2.0,1.0,12.0,T1,69.71259
8.0,2.0,1.0,13.0,T1,53.72091
8.0,2.0,1.0,14.0,T2,67.03829
8.0,2.0,1.0,15.0,T1,59.21485
8.0,2.0,1.0,16.0,T2,73.36951
8.0,2.0,1.0,17.0,T1,50.066715
8.0,2.0,1.0,18.0,T2,79.671715
8.0,2.0,1.0,19.0,T1,67.13127
8.0,2.0,1.0,20.0,T1,69.80805
8.0,2.0,1.0,21.0,T2,85.851204
8.0,2.0,1.0,22.0,T2,56.223007
8.0,2.0,1.0,23.0,T2,81.30361
8.0,2.0,1.0,24.0,T1,60.18003
8.0,2.0,1.0,25.0,T2,70.60898
8.0,2.0,1.0,26.0,T1,75.46787
8.0,2.0,1.0,27.0,T2,74.13096
8.0,2.0,1.0,28.0,T1,94.41207
8.0,2.0,1.0,29.0,T2,90.57994
8.0,2.0,1.0,30.0,T1,68.243576
8.0,2.0,1.0,31.0,T2,80.35279
8.0,2.0,1.0,32.0,T1,87.04534
8.0,2.0,1.0,33.0,T2,63.55693
8.0,2.0,1.0,34.0,T2,67.269226
8.0,2.0,1.0,35.0,T2,59.694046
8.0,2.0,1.0,36.0,T1,89.44783
8.0,2.0,1.0,37.0,T2,82.84963
8.0,2.0,2.0,1.0,Control,49.07947
